sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),435.4,4.0,2019,Jun,18,20:45
DELTA (GAS),424.0,10.0,2019,Jun,18,20:45
IBOM POWER (GAS),101.8,1.0,2019,Jun,18,20:45
IHOVBOR NIPP (GAS),100.4,1.0,2019,Jun,18,20:45
OMOKU (GAS),59.6,3.0,2019,Jun,18,20:45
OMOTOSHO (GAS),202.2,6.0,2019,Jun,18,20:45
OMOTOSHO NIPP (GAS),112.9,1.0,2019,Jun,18,20:45
RIVERS IPP (GAS),150.0,1.0,2019,Jun,18,20:45
SAPELE NIPP (GAS),96.3,1.0,2019,Jun,18,20:45
SHIRORO (HYDRO),302.0,4.0,2019,Jun,18,20:45
TRANS-AMADI (GAS),64.8,3.0,2019,Jun,18,20:45
